x,y,z,current_height,layer_height,print_speed,timestamp
99.99993896484375,500.0000305175781,-29.5,0,5,8,1762990986.9633617
99.9998779296875,490.1120300292969,-29.50006103515625,0,5,8,1762990989.0593004
99.99981689453125,473.4719543457031,-29.50006103515625,0,5,8,1762990991.1124482
99.99993896484375,456.9599914550781,-29.49993896484375,0,5,8,1762990993.1652544
99.99996948242188,440.5759582519531,-29.5,0,5,8,1762990995.2572572
99.99990844726562,423.93597412109375,-29.50006103515625,0,5,8,1762990997.3073447
99.9998779296875,407.4239807128906,-29.50006103515625,0,5,8,1762990999.392759
99.99993896484375,390.84796142578125,-29.50006103515625,0,5,8,1762991001.4312654
99.99990844726562,374.3999938964844,-29.5001220703125,0,5,8,1762991003.5314953
99.99990844726562,357.6320495605469,-29.5,0,5,8,1762991005.5830445
99.99993896484375,341.3120422363281,-29.50006103515625,1,5,8,1762991007.6211333
99.99990844726562,324.79998779296875,-29.50006103515625,2,5,8,1762991009.6922383
99.99996948242188,308.3520202636719,-29.50006103515625,1,5,8,1762991011.7793992
99.99996948242188,291.6479797363281,-29.50006103515625,2,5,8,1762991013.8492637
99.99990844726562,275.00799560546875,-29.50006103515625,2,5,8,1762991015.9113119
99.99993896484375,258.5600280761719,-29.50006103515625,2,5,8,1762991017.9885168
99.99996948242188,241.98402404785156,-29.50006103515625,2,5,8,1762991020.0535226
99.99996948242188,225.40798950195312,-29.5001220703125,2,5,8,1762991022.1476107
99.99990844726562,208.7680206298828,-29.50006103515625,3,5,8,1762991024.1931236
99.99996948242188,192.32000732421875,-29.5,3,5,8,1762991026.2432253
99.99993896484375,175.8719940185547,-29.5001220703125,3,5,8,1762991028.3166616
99.99993896484375,159.488037109375,-29.5,3,5,8,1762991030.3468328
99.99996948242188,143.1680145263672,-29.5,4,5,8,1762991032.432546
99.99990844726562,126.39997100830078,-29.50006103515625,4,5,8,1762991034.4766853
100.0,110.2080078125,-29.5,4,5,8,1762991036.5464325
99.99993896484375,93.44002532958984,-29.50006103515625,4,5,8,1762991038.6471426
99.99993896484375,76.80001068115234,-29.50006103515625,4,5,8,1762991040.715774
99.99996948242188,60.288002014160156,-29.50006103515625,4,5,8,1762991042.743818
100.00003051757812,43.968055725097656,-29.5,4,5,8,1762991044.7892113
99.99993896484375,27.648048400878906,-29.50006103515625,5,5,8,1762991046.820288
99.99996948242188,11.264039039611816,-29.5,5,5,8,1762991048.8852758
99.99993896484375,-5.311976909637451,-29.5,5,5,8,1762991050.963393
99.99996948242188,-21.823963165283203,-29.50006103515625,5,5,8,1762991053.0332403
99.99993896484375,-38.335975646972656,-29.5,5,5,8,1762991055.0804636
99.99990844726562,-54.655975341796875,-29.50006103515625,5,5,8,1762991057.1173482
100.00003051757812,-71.10399627685547,-29.49993896484375,5,5,8,1762991059.177034
100.0,-87.67994689941406,-29.49993896484375,5,5,8,1762991061.2511954
100.00003051757812,-104.19193267822266,-29.5,5,5,8,1762991063.3213956
99.99993896484375,-120.76792907714844,-29.50006103515625,5,5,8,1762991065.393857
99.99993896484375,-137.1519317626953,-29.50006103515625,5,5,8,1762991067.469411
100.0,-153.98391723632812,-29.50006103515625,5,5,8,1762991069.5317504
99.99993896484375,-170.4319610595703,-29.5,6,5,8,1762991071.6039493
99.99996948242188,-186.81588745117188,-29.50006103515625,6,5,8,1762991073.6375134
100.0,-203.32794189453125,-29.5,5,5,8,1762991075.7072573
99.99993896484375,-219.7119903564453,-29.5,6,5,8,1762991077.7495844
100.00003051757812,-236.1599884033203,-29.49993896484375,6,5,8,1762991079.8078551
99.99996948242188,-252.67196655273438,-29.5,6,5,8,1762991081.8837416
100.0,-269.05584716796875,-29.50006103515625,6,5,8,1762991083.9339857
99.99993896484375,-285.6319580078125,-29.50006103515625,6,5,8,1762991086.025048
100.0,-302.2078857421875,-29.50006103515625,6,5,8,1762991088.065924
99.99996948242188,-318.7199401855469,-29.50006103515625,6,5,8,1762991090.1419475
99.99993896484375,-335.2319641113281,-29.49993896484375,6,5,8,1762991092.1871386
99.99996948242188,-351.4879455566406,-29.50006103515625,6,5,8,1762991094.245857
99.99996948242188,-368.1919250488281,-29.5,6,5,8,1762991096.3280723
100.00006103515625,-384.76788330078125,-29.5,5,5,8,1762991098.39684
100.0,-401.2799072265625,-29.5,5,5,8,1762991100.4439297
99.99996948242188,-417.5999755859375,-29.5,5,5,8,1762991102.4889698
100.00006103515625,-434.0478210449219,-29.5,5,5,8,1762991104.5321229
99.99996948242188,-450.43194580078125,-29.5,5,5,8,1762991106.632839
100.00003051757812,-467.26397705078125,-29.5,5,5,8,1762991108.707662
100.00006103515625,-483.71185302734375,-29.5,5,5,8,1762991110.7614896
100.00003051757812,-498.98773193359375,-29.5,5,5,8,1762991112.8264282
