x,y,z,current_height,layer_height,print_speed,timestamp
99.99993896484375,465.9839172363281,-38.00006103515625,2,4,8,1762993653.6815774
99.99993896484375,425.0880126953125,-38.0001220703125,5,4,8,1762993658.7839603
99.9998779296875,408.0639343261719,-38.00006103515625,5,4,8,1762993660.914817
99.99990844726562,391.29595947265625,-38.0001220703125,5,4,8,1762993663.0212212
99.99996948242188,349.8239440917969,-38.00006103515625,4,4,8,1762993668.1868436
99.99993896484375,333.2480163574219,-38.0001220703125,4,4,8,1762993670.2646976
99.99993896484375,316.54400634765625,-37.99993896484375,5,4,8,1762993672.3620827
99.9998779296875,299.8399658203125,-38.0,5,4,8,1762993674.4744368
99.99996948242188,283.0719909667969,-38.00006103515625,5,4,8,1762993676.5248222
99.99993896484375,266.4960021972656,-38.00006103515625,5,4,8,1762993678.6028056
99.99996948242188,249.85604858398438,-37.99993896484375,6,4,8,1762993680.6888897
99.99993896484375,208.76797485351562,-37.99993896484375,4,4,8,1762993685.8242369
99.99993896484375,192.06398010253906,-38.00006103515625,4,4,8,1762993687.922951
99.99993896484375,175.2959747314453,-38.0001220703125,4,4,8,1762993690.0324016
100.0,158.33599853515625,-37.99993896484375,4,4,8,1762993692.160438
99.99996948242188,141.44000244140625,-37.99993896484375,4,4,8,1762993694.2738748
99.99993896484375,124.54399871826172,-38.0,5,4,8,1762993696.3405032
99.99990844726562,107.71196746826172,-38.0001220703125,4,4,8,1762993698.4809773
99.99996948242188,90.94400787353516,-38.00006103515625,5,4,8,1762993700.5780706
100.0,73.9200210571289,-38.0,5,4,8,1762993702.681819
100.0,57.15205764770508,-38.00006103515625,5,4,8,1762993704.7702956
100.0,40.44804763793945,-38.00006103515625,5,4,8,1762993706.8560452
99.99990844726562,23.679996490478516,-38.00006103515625,5,4,8,1762993708.9527032
99.99993896484375,6.912012577056885,-38.0,6,4,8,1762993711.072725
100.0,-9.856000900268555,-38.0,6,4,8,1762993713.1648028
100.00003051757812,-51.13595962524414,-38.0,4,4,8,1762993718.3440506
99.99996948242188,-67.96795654296875,-38.00006103515625,4,4,8,1762993720.4088755
99.99993896484375,-84.67193603515625,-38.0,4,4,8,1762993722.5202045
99.9998779296875,-101.43997955322266,-38.0,4,4,8,1762993724.604478
99.99996948242188,-118.0799560546875,-38.0001220703125,4,4,8,1762993726.6764698
99.99996948242188,-134.78399658203125,-38.00006103515625,4,4,8,1762993728.7747006
99.99996948242188,-151.29592895507812,-38.0,4,4,8,1762993730.8425715
100.0,-168.25596618652344,-38.0,5,4,8,1762993732.9548097
100.0,-184.89598083496094,-38.0,5,4,8,1762993735.041099
100.0,-201.59994506835938,-38.00006103515625,4,4,8,1762993737.1089523
100.00003051757812,-217.98403930664062,-37.99993896484375,5,4,8,1762993739.168177
100.0,-235.00791931152344,-38.0,5,4,8,1762993741.3211746
99.99996948242188,-252.0959014892578,-38.00006103515625,5,4,8,1762993743.420686
99.99996948242188,-268.4799499511719,-38.0,5,4,8,1762993745.5251563
100.0,-285.3758850097656,-38.0,5,4,8,1762993747.6052961
100.00003051757812,-302.33587646484375,-38.0,4,4,8,1762993749.7112756
100.0,-318.97589111328125,-38.00006103515625,5,4,8,1762993751.8124106
99.99993896484375,-336.12799072265625,-38.0,5,4,8,1762993753.9478745
100.0,-353.2159118652344,-38.0,5,4,8,1762993756.0663736
100.00003051757812,-369.98388671875,-38.0,5,4,8,1762993758.1640718
100.0,-386.8799133300781,-38.0,5,4,8,1762993760.2913473
100.00006103515625,-403.6479187011719,-38.00006103515625,5,4,8,1762993762.3643227
100.0,-420.2239074707031,-38.0001220703125,5,4,8,1762993764.4827938
100.00003051757812,-437.0558776855469,-38.0,5,4,8,1762993766.551293
100.0,-453.887939453125,-38.00006103515625,5,4,8,1762993768.6563904
100.00003051757812,-470.65594482421875,-38.0,5,4,8,1762993770.7544737
99.99993896484375,-487.6158752441406,-38.0,5,4,8,1762993772.8951802
100.0,-499.97021484375,-38.0,5,4,8,1762993774.9953518
