x,y,z,current_height,layer_height,print_speed,timestamp
99.99984741210938,499.9999694824219,2.0,3,4,8,1763409213.229646
99.99990844726562,490.3680114746094,1.9998779296875,4,4,8,1763409215.311252
99.99996948242188,473.7919921875,1.99993896484375,4,4,8,1763409217.3627212
99.99990844726562,457.27996826171875,1.99993896484375,4,4,8,1763409219.434374
99.99990844726562,440.7680358886719,1.9998779296875,5,4,8,1763409221.4940083
99.99990844726562,424.3199462890625,2.0,5,4,8,1763409223.5449052
99.99993896484375,407.93597412109375,1.99993896484375,5,4,8,1763409225.6264732
99.99990844726562,391.16796875,1.99993896484375,6,4,8,1763409227.686552
99.99993896484375,374.8479309082031,2.0,6,4,8,1763409229.7267485
99.99996948242188,358.3998718261719,1.99993896484375,6,4,8,1763409231.7807698
99.99993896484375,342.0159912109375,1.99993896484375,6,4,8,1763409233.861294
99.99990844726562,325.31201171875,1.9998779296875,6,4,8,1763409235.9400597
99.99990844726562,308.86395263671875,1.9998779296875,6,4,8,1763409237.9948559
99.99996948242188,292.2879333496094,1.99993896484375,7,4,8,1763409240.0451922
99.99996948242188,275.8399963378906,1.99993896484375,7,4,8,1763409242.09894
99.9998779296875,259.3919982910156,1.99993896484375,7,4,8,1763409244.1708908
99.99990844726562,242.87997436523438,1.99993896484375,8,4,8,1763409246.226373
99.99996948242188,226.3679656982422,1.99993896484375,8,4,8,1763409248.282822
99.99993896484375,209.91993713378906,2.0,8,4,8,1763409250.3629172
99.99993896484375,193.2799835205078,1.99993896484375,8,4,8,1763409252.4226997
99.99993896484375,176.76797485351562,1.99993896484375,8,4,8,1763409254.517238
99.99996948242188,160.06398010253906,1.99993896484375,9,4,8,1763409256.571226
100.0,143.6799774169922,2.0,9,4,8,1763409258.6230528
99.9998779296875,127.29595184326172,2.0,8,4,8,1763409260.703274
99.99996948242188,110.72000122070312,2.0,9,4,8,1763409262.7511592
100.0,94.20801544189453,1.99993896484375,9,4,8,1763409264.8110745
100.0,77.82402801513672,2.0,9,4,8,1763409266.8569636
99.99993896484375,61.37599182128906,1.99993896484375,9,4,8,1763409268.926359
99.99996948242188,44.80001449584961,1.9998779296875,9,4,8,1763409270.9969738
100.0,28.352048873901367,2.0,9,4,8,1763409273.051156
100.00003051757812,11.71204662322998,2.0,10,4,8,1763409275.1468985
99.99993896484375,-4.800008773803711,1.99993896484375,10,4,8,1763409277.1981182
99.99993896484375,-21.375953674316406,1.99993896484375,10,4,8,1763409279.2549515
100.0,-37.823997497558594,1.99993896484375,10,4,8,1763409281.3308656
100.0,-54.27198028564453,2.0,10,4,8,1763409283.3725102
99.99996948242188,-70.65596771240234,1.9998779296875,10,4,8,1763409285.415011
100.00003051757812,-87.03994750976562,2.00006103515625,10,4,8,1763409287.476731
99.99996948242188,-103.55195617675781,2.0,11,4,8,1763409289.546807
100.0,-120.06392669677734,1.99993896484375,11,4,8,1763409291.5993555
99.99996948242188,-136.5759735107422,1.99993896484375,11,4,8,1763409293.6508899
100.0,-153.02394104003906,1.9998779296875,11,4,8,1763409295.717326
100.00003051757812,-169.407958984375,2.00006103515625,11,4,8,1763409297.7893333
100.0,-186.04794311523438,1.99993896484375,11,4,8,1763409299.8396149
100.0,-202.4959259033203,1.99993896484375,11,4,8,1763409301.9150345
100.0,-219.00796508789062,2.0,12,4,8,1763409303.9716492
100.00003051757812,-235.45587158203125,1.9998779296875,11,4,8,1763409306.0174901
99.99996948242188,-251.8399200439453,2.0,11,4,8,1763409308.0876155
99.99996948242188,-268.60784912109375,2.0,12,4,8,1763409310.1869714
99.99996948242188,-285.3117980957031,2.0,11,4,8,1763409312.2507977
100.0,-301.887939453125,1.9998779296875,11,4,8,1763409314.337689
100.0,-318.4639587402344,2.0,11,4,8,1763409316.4027607
100.0,-334.9759521484375,1.99993896484375,11,4,8,1763409318.4531617
99.99996948242188,-351.3599853515625,1.99993896484375,11,4,8,1763409320.5089664
100.00003051757812,-367.8079528808594,2.00006103515625,11,4,8,1763409322.5788615
99.99996948242188,-384.2559509277344,1.99993896484375,11,4,8,1763409324.6294522
100.00003051757812,-400.8318786621094,2.0,11,4,8,1763409326.685461
100.00003051757812,-417.2159118652344,2.0,12,4,8,1763409328.7672246
99.99996948242188,-433.9198913574219,1.9998779296875,11,4,8,1763409330.8448381
99.99993896484375,-450.431884765625,2.0,11,4,8,1763409332.8827665
100.00003051757812,-466.81591796875,2.0,11,4,8,1763409334.98145
99.99996948242188,-483.5199279785156,1.99993896484375,11,4,8,1763409337.0270917
99.99996948242188,-498.8324890136719,2.0,11,4,8,1763409339.0789537
