x,y,z,current_height,layer_height,print_speed,timestamp
100.0,499.99993896484375,2.99993896484375,4,4,8,1763592692.1205974
100.00003051757812,490.04791259765625,2.99993896484375,4,4,8,1763592694.1899338
99.99990844726562,473.66387939453125,2.99993896484375,4,4,8,1763592696.2610579
100.00003051757812,457.08795166015625,3.0,5,4,8,1763592698.3106909
99.99996948242188,440.511962890625,3.0,5,4,8,1763592700.3640692
99.99996948242188,424.2559814453125,3.0,5,4,8,1763592702.414148
100.0,407.6799621582031,2.99993896484375,6,4,8,1763592704.4750597
99.99990844726562,391.16796875,2.99981689453125,6,4,8,1763592706.556138
100.0,374.52789306640625,2.99993896484375,6,4,8,1763592708.626826
100.0,358.0159606933594,2.9998779296875,6,4,8,1763592710.6765318
99.9998779296875,341.50390625,2.99993896484375,7,4,8,1763592712.739993
99.99996948242188,325.1839599609375,2.99993896484375,7,4,8,1763592714.7991931
99.99996948242188,308.6078796386719,2.99993896484375,7,4,8,1763592716.8682003
99.99996948242188,292.1600036621094,3.0,7,4,8,1763592718.9083188
100.0,275.7759704589844,2.99993896484375,8,4,8,1763592720.9569833
99.99996948242188,259.4559631347656,3.0,8,4,8,1763592722.9978683
100.0,243.07196044921875,2.99993896484375,8,4,8,1763592725.0641942
99.99993896484375,226.6239013671875,2.99993896484375,8,4,8,1763592727.0990372
99.99993896484375,210.239990234375,2.9998779296875,9,4,8,1763592729.1473308
99.99996948242188,193.92001342773438,2.99993896484375,9,4,8,1763592731.2031472
99.99996948242188,177.53599548339844,2.99993896484375,9,4,8,1763592733.2391753
99.99996948242188,161.1519775390625,3.0,9,4,8,1763592735.298599
99.99996948242188,144.63999938964844,3.0,9,4,8,1763592737.3584328
100.00003051757812,128.1920166015625,3.0,9,4,8,1763592739.428815
99.99996948242188,111.55200958251953,2.99993896484375,9,4,8,1763592741.5015748
99.99996948242188,95.04002380371094,2.99993896484375,9,4,8,1763592743.5524647
99.99993896484375,78.52800750732422,2.99993896484375,10,4,8,1763592745.6158667
99.99993896484375,62.0799560546875,3.0,10,4,8,1763592747.6863937
99.99993896484375,45.56796646118164,2.99993896484375,10,4,8,1763592749.7401466
99.99996948242188,29.05599594116211,2.99993896484375,10,4,8,1763592751.8203502
99.99993896484375,12.416032791137695,2.99993896484375,10,4,8,1763592753.896111
99.99996948242188,-4.095963478088379,2.99993896484375,10,4,8,1763592755.9469652
99.99996948242188,-20.735980987548828,2.99993896484375,10,4,8,1763592758.0349767
99.99993896484375,-37.248008728027344,3.00006103515625,10,4,8,1763592760.0850096
99.99996948242188,-53.63199996948242,2.99993896484375,11,4,8,1763592762.1389139
99.99996948242188,-70.0799331665039,3.00006103515625,11,4,8,1763592764.1955018
100.0,-86.59198760986328,3.0,11,4,8,1763592766.2549658
99.99996948242188,-102.97600555419922,2.99993896484375,11,4,8,1763592768.3245966
99.99996948242188,-119.55194091796875,3.0,11,4,8,1763592770.3809745
99.99996948242188,-136.06396484375,2.99993896484375,11,4,8,1763592772.440604
100.00003051757812,-152.447998046875,3.0,11,4,8,1763592774.5052712
99.99996948242188,-168.83192443847656,2.99993896484375,11,4,8,1763592776.5529623
99.99990844726562,-185.27992248535156,3.0,11,4,8,1763592778.5961862
99.99993896484375,-201.66392517089844,2.99993896484375,12,4,8,1763592780.6449385
99.99993896484375,-218.04791259765625,3.0,12,4,8,1763592782.7007093
99.99993896484375,-234.55990600585938,3.0,12,4,8,1763592784.7529187
99.99993896484375,-251.0079803466797,2.99993896484375,12,4,8,1763592786.8060544
99.99990844726562,-267.4559020996094,3.0,12,4,8,1763592788.8723059
99.99996948242188,-283.9679870605469,2.99993896484375,12,4,8,1763592790.924889
99.9998779296875,-300.3520202636719,3.0,11,4,8,1763592793.002842
99.99996948242188,-316.92791748046875,3.0,11,4,8,1763592795.0528638
100.0,-333.43988037109375,2.99993896484375,12,4,8,1763592797.115417
99.99996948242188,-349.9518737792969,2.99993896484375,12,4,8,1763592799.1965356
100.0,-366.5919494628906,3.00006103515625,11,4,8,1763592801.2827234
99.99990844726562,-383.2319641113281,2.99993896484375,12,4,8,1763592803.3425484
99.99996948242188,-399.6158752441406,3.0,11,4,8,1763592805.381292
99.99996948242188,-415.9999694824219,2.99981689453125,12,4,8,1763592807.4418066
