x,y,z,current_height,layer_height,print_speed,timestamp
99.99993896484375,499.99981689453125,-17.5,4,4,5,1763413475.06921
99.99990844726562,493.5799560546875,-17.50006103515625,4,4,5,1763413477.17585
99.99996948242188,467.6599426269531,-17.49993896484375,2,4,5,1763413482.352167
99.9998779296875,441.6600036621094,-17.50006103515625,5,4,5,1763413487.5228746
99.99996948242188,431.25994873046875,-17.5,5,4,5,1763413489.5999398
99.99993896484375,421.02001953125,-17.49993896484375,5,4,5,1763413491.6942096
100.0,410.419921875,-17.5,5,4,5,1763413493.7639692
99.99993896484375,400.1000061035156,-17.49993896484375,5,4,5,1763413495.8358593
99.99993896484375,389.5398864746094,-17.49993896484375,5,4,5,1763413497.989872
99.99996948242188,363.739990234375,-17.5,4,4,5,1763413503.1284804
99.99996948242188,353.2999572753906,-17.5,4,4,5,1763413505.2242157
99.99993896484375,342.8199157714844,-17.49993896484375,4,4,5,1763413507.3020866
99.9998779296875,332.3399963378906,-17.49993896484375,4,4,5,1763413509.4079618
99.99990844726562,321.9399108886719,-17.49993896484375,4,4,5,1763413511.4806092
99.99996948242188,311.3799743652344,-17.49993896484375,4,4,5,1763413513.6006103
99.99993896484375,300.8600158691406,-17.5,5,4,5,1763413515.678579
99.99996948242188,290.53997802734375,-17.49993896484375,5,4,5,1763413517.7656677
99.99993896484375,279.9799499511719,-17.50006103515625,5,4,5,1763413519.895555
99.99993896484375,269.3799133300781,-17.5,5,4,5,1763413522.0079253
99.99993896484375,258.6999816894531,-17.49993896484375,5,4,5,1763413524.1258016
99.99993896484375,248.30003356933594,-17.5,5,4,5,1763413526.2161758
99.99993896484375,237.81996154785156,-17.5,5,4,5,1763413528.3126109
99.99993896484375,211.9399871826172,-17.49993896484375,4,4,5,1763413533.4837222
99.9998779296875,201.33995056152344,-17.5,4,4,5,1763413535.6078663
99.99996948242188,190.90003967285156,-17.49993896484375,4,4,5,1763413537.675943
99.99993896484375,180.38003540039062,-17.4998779296875,4,4,5,1763413539.8194568
99.99993896484375,169.81996154785156,-17.49993896484375,5,4,5,1763413541.904598
99.99993896484375,124.13998413085938,-17.49993896484375,4,4,5,1763413551.0481148
