id,group_tag,print_tag,image_tag1,image_tag2,humidity,temperature,print_speed,layer_height,pressure,width,image_tag3,comments
160,Session_20250418-113313_SSE,20250418-114706_p80,c1_20250418-114706.jpg,c2_20250418-114706.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.8,
161,Session_20250418-113313_SSE,20250418-114717_p81,c1_20250418-114717.jpg,c2_20250418-114717.jpg,19.3,100.0,15.0,0.0,0.0,0.0,12.8,
162,Session_20250418-113313_SSE,20250418-114727_p82,c1_20250418-114727.jpg,c2_20250418-114727.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.9,
163,Session_20250418-113313_SSE,20250418-114738_p83,c1_20250418-114738.jpg,c2_20250418-114738.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.8,
164,Session_20250418-113313_SSE,20250418-114748_p84,c1_20250418-114748.jpg,c2_20250418-114748.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.8,
165,Session_20250418-113313_SSE,20250418-114759_p85,c1_20250418-114759.jpg,c2_20250418-114759.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.8,
166,Session_20250418-113313_SSE,20250418-114809_p86,c1_20250418-114809.jpg,c2_20250418-114809.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.7,
167,Session_20250418-113313_SSE,20250418-114820_p87,c1_20250418-114820.jpg,c2_20250418-114820.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.8,
168,Session_20250418-113313_SSE,20250418-114830_p88,c1_20250418-114830.jpg,c2_20250418-114830.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.8,
169,Session_20250418-113313_SSE,20250418-114841_p89,c1_20250418-114841.jpg,c2_20250418-114841.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.8,
170,Session_20250418-113313_SSE,20250418-114851_p90,c1_20250418-114851.jpg,c2_20250418-114851.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.7,
171,Session_20250418-113313_SSE,20250418-114901_p91,c1_20250418-114901.jpg,c2_20250418-114901.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.8,
172,Session_20250418-113313_SSE,20250418-114912_p92,c1_20250418-114912.jpg,c2_20250418-114912.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.8,
173,Session_20250418-113313_SSE,20250418-114923_p93,c1_20250418-114923.jpg,c2_20250418-114923.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.8,
174,Session_20250418-113313_SSE,20250418-114933_p94,c1_20250418-114933.jpg,c2_20250418-114933.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.8,
175,Session_20250418-113313_SSE,20250418-114944_p95,c1_20250418-114944.jpg,c2_20250418-114944.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.8,
176,Session_20250418-113313_SSE,20250418-114954_p96,c1_20250418-114954.jpg,c2_20250418-114954.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.7,
177,Session_20250418-113313_SSE,20250418-115005_p97,c1_20250418-115005.jpg,c2_20250418-115005.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.8,
178,Session_20250418-113313_SSE,20250418-115015_p98,c1_20250418-115015.jpg,c2_20250418-115015.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.7,
179,Session_20250418-113313_SSE,20250418-115026_p99,c1_20250418-115026.jpg,c2_20250418-115026.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.8,
180,Session_20250418-113313_SSE,20250418-115036_p100,c1_20250418-115036.jpg,c2_20250418-115036.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.7,
181,Session_20250418-113313_SSE,20250418-115048_p101,c1_20250418-115048.jpg,c2_20250418-115048.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.7,
182,Session_20250418-113313_SSE,20250418-115058_p102,c1_20250418-115058.jpg,c2_20250418-115058.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.8,
183,Session_20250418-113313_SSE,20250418-115109_p103,c1_20250418-115109.jpg,c2_20250418-115109.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.8,
184,Session_20250418-113313_SSE,20250418-115119_p104,c1_20250418-115119.jpg,c2_20250418-115119.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.8,
185,Session_20250418-113313_SSE,20250418-115130_p105,c1_20250418-115130.jpg,c2_20250418-115130.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.7,
186,Session_20250418-113313_SSE,20250418-115141_p106,c1_20250418-115141.jpg,c2_20250418-115141.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.7,
187,Session_20250418-113313_SSE,20250418-115152_p107,c1_20250418-115152.jpg,c2_20250418-115152.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.8,
188,Session_20250418-113313_SSE,20250418-115203_p108,c1_20250418-115203.jpg,c2_20250418-115203.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.7,
189,Session_20250418-113313_SSE,20250418-115214_p109,c1_20250418-115214.jpg,c2_20250418-115214.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.7,
190,Session_20250418-113313_SSE,20250418-115224_p110,c1_20250418-115224.jpg,c2_20250418-115224.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.7,
191,Session_20250418-113313_SSE,20250418-115235_p111,c1_20250418-115235.jpg,c2_20250418-115235.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.8,
192,Session_20250418-113313_SSE,20250418-115246_p112,c1_20250418-115246.jpg,c2_20250418-115246.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.8,
193,Session_20250418-113313_SSE,20250418-115257_p113,c1_20250418-115257.jpg,c2_20250418-115257.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.7,
194,Session_20250418-113313_SSE,20250418-115308_p114,c1_20250418-115308.jpg,c2_20250418-115308.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.7,
195,Session_20250418-113313_SSE,20250418-115318_p115,c1_20250418-115318.jpg,c2_20250418-115318.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.8,
196,Session_20250418-113313_SSE,20250418-115329_p116,c1_20250418-115329.jpg,c2_20250418-115329.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.7,
197,Session_20250418-113313_SSE,20250418-115340_p117,c1_20250418-115340.jpg,c2_20250418-115340.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.7,
198,Session_20250418-113313_SSE,20250418-115351_p118,c1_20250418-115351.jpg,c2_20250418-115351.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.8,
199,Session_20250418-113313_SSE,20250418-115401_p119,c1_20250418-115401.jpg,c2_20250418-115401.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.7,
200,Session_20250418-113313_SSE,20250418-115412_p120,c1_20250418-115412.jpg,c2_20250418-115412.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.7,
201,Session_20250418-113313_SSE,20250418-115423_p121,c1_20250418-115423.jpg,c2_20250418-115423.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.8,
202,Session_20250418-113313_SSE,20250418-115433_p122,c1_20250418-115433.jpg,c2_20250418-115433.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.8,
203,Session_20250418-113313_SSE,20250418-115444_p123,c1_20250418-115444.jpg,c2_20250418-115444.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.8,
204,Session_20250418-113313_SSE,20250418-115455_p124,c1_20250418-115455.jpg,c2_20250418-115455.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.8,
205,Session_20250418-113313_SSE,20250418-115505_p125,c1_20250418-115505.jpg,c2_20250418-115505.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.8,
206,Session_20250418-113313_SSE,20250418-115516_p126,c1_20250418-115516.jpg,c2_20250418-115516.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.8,
207,Session_20250418-113313_SSE,20250418-115527_p127,c1_20250418-115527.jpg,c2_20250418-115527.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.8,
208,Session_20250418-113313_SSE,20250418-115538_p128,c1_20250418-115538.jpg,c2_20250418-115538.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.7,
209,Session_20250418-113313_SSE,20250418-115548_p129,c1_20250418-115548.jpg,c2_20250418-115548.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.8,
210,Session_20250418-113313_SSE,20250418-115559_p130,c1_20250418-115559.jpg,c2_20250418-115559.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.7,
211,Session_20250418-113313_SSE,20250418-115610_p131,c1_20250418-115610.jpg,c2_20250418-115610.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.7,
212,Session_20250418-113313_SSE,20250418-115621_p132,c1_20250418-115621.jpg,c2_20250418-115621.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.8,
213,Session_20250418-113313_SSE,20250418-115631_p133,c1_20250418-115631.jpg,c2_20250418-115631.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.7,
214,Session_20250418-113313_SSE,20250418-115642_p134,c1_20250418-115642.jpg,c2_20250418-115642.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.7,
215,Session_20250418-113313_SSE,20250418-115652_p135,c1_20250418-115652.jpg,c2_20250418-115652.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.7,
216,Session_20250418-113313_SSE,20250418-115703_p136,c1_20250418-115703.jpg,c2_20250418-115703.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.8,
217,Session_20250418-113313_SSE,20250418-115713_p137,c1_20250418-115713.jpg,c2_20250418-115713.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.8,
218,Session_20250418-113313_SSE,20250418-115724_p138,c1_20250418-115724.jpg,c2_20250418-115724.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.8,
219,Session_20250418-113313_SSE,20250418-115735_p139,c1_20250418-115735.jpg,c2_20250418-115735.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.8,
220,Session_20250418-113313_SSE,20250418-115746_p140,c1_20250418-115746.jpg,c2_20250418-115746.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.8,
221,Session_20250418-113313_SSE,20250418-115757_p141,c1_20250418-115757.jpg,c2_20250418-115757.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.9,
222,Session_20250418-113313_SSE,20250418-115808_p142,c1_20250418-115808.jpg,c2_20250418-115808.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.9,
223,Session_20250418-113313_SSE,20250418-115819_p143,c1_20250418-115819.jpg,c2_20250418-115819.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.9,
224,Session_20250418-113313_SSE,20250418-115830_p144,c1_20250418-115830.jpg,c2_20250418-115830.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.9,
225,Session_20250418-113313_SSE,20250418-115841_p145,c1_20250418-115841.jpg,c2_20250418-115841.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.8,
226,Session_20250418-113313_SSE,20250418-115852_p146,c1_20250418-115852.jpg,c2_20250418-115852.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.9,
227,Session_20250418-113313_SSE,20250418-115903_p147,c1_20250418-115903.jpg,c2_20250418-115903.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.9,
228,Session_20250418-113313_SSE,20250418-115913_p148,c1_20250418-115913.jpg,c2_20250418-115913.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.9,
229,Session_20250418-113313_SSE,20250418-115923_p149,c1_20250418-115923.jpg,c2_20250418-115923.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.9,
230,Session_20250418-113313_SSE,20250418-115934_p150,c1_20250418-115934.jpg,c2_20250418-115934.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.8,
231,Session_20250418-113313_SSE,20250418-115944_p151,c1_20250418-115944.jpg,c2_20250418-115944.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.8,
232,Session_20250418-113313_SSE,20250418-115955_p152,c1_20250418-115955.jpg,c2_20250418-115955.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.8,
233,Session_20250418-113313_SSE,20250418-120005_p153,c1_20250418-120005.jpg,c2_20250418-120005.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.9,
234,Session_20250418-113313_SSE,20250418-120016_p154,c1_20250418-120016.jpg,c2_20250418-120016.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.8,
235,Session_20250418-113313_SSE,20250418-120026_p155,c1_20250418-120026.jpg,c2_20250418-120026.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.8,
236,Session_20250418-113313_SSE,20250418-120036_p156,c1_20250418-120036.jpg,c2_20250418-120036.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.8,
237,Session_20250418-113313_SSE,20250418-120047_p157,c1_20250418-120047.jpg,c2_20250418-120047.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.8,
238,Session_20250418-113313_SSE,20250418-120057_p158,c1_20250418-120057.jpg,c2_20250418-120057.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.8,
239,Session_20250418-113313_SSE,20250418-120108_p159,c1_20250418-120108.jpg,c2_20250418-120108.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.8,
240,Session_20250418-113313_SSE,20250418-120118_p160,c1_20250418-120118.jpg,c2_20250418-120118.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.8,
241,Session_20250418-113313_SSE,20250418-120129_p161,c1_20250418-120129.jpg,c2_20250418-120129.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.8,
242,Session_20250418-113313_SSE,20250418-120139_p162,c1_20250418-120139.jpg,c2_20250418-120139.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.8,
243,Session_20250418-113313_SSE,20250418-120150_p163,c1_20250418-120150.jpg,c2_20250418-120150.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.7,
244,Session_20250418-113313_SSE,20250418-120200_p164,c1_20250418-120200.jpg,c2_20250418-120200.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.7,
245,Session_20250418-113313_SSE,20250418-120211_p165,c1_20250418-120211.jpg,c2_20250418-120211.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.7,
246,Session_20250418-113313_SSE,20250418-120221_p166,c1_20250418-120221.jpg,c2_20250418-120221.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.7,
