id,group_tag,print_tag,image_tag1,image_tag2,vision_capture,humidity,temperature,print_speed,layer_width,layer_height,nozzle_height
1,Liang_20250602-121113_SSE,20250602-121113_p1,c1_20250602-121113.jpg,None,c_20250602-121113.jpg,27.1,19.8,100.0,0.0,0.0,30.0
2,Liang_20250602-121113_SSE,20250602-121124_p2,c1_20250602-121124.jpg,None,c_20250602-121124.jpg,27.1,19.8,100.0,0.0,0.0,30.0
